
center,left,right,steering,throttle,brake,speed
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_53_593.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_53_593.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_53_593.jpg, 0, 0.4562778, 0, 5.493949
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_53_748.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_53_748.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_53_748.jpg, 0, 0, 0, 5.427779
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_53_894.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_53_894.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_53_894.jpg, 0, 0, 0, 5.351676
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_54_064.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_54_064.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_54_064.jpg, -0.5110542, 0, 0, 5.154328
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_54_200.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_54_200.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_54_200.jpg, -0.1000755, 0, 0, 5.068913
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_54_319.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_54_319.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_54_319.jpg, 0, 0, 0, 5.005823
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_54_439.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_54_439.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_54_439.jpg, 0, 0, 0, 4.945599
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_54_542.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_54_542.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_54_542.jpg, 0, 0, 0, 4.895972
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_54_677.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_54_677.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_54_677.jpg, 0, 0, 0, 4.82733
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_54_826.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_54_826.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_54_826.jpg, 0, 0, 0, 4.75965
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_54_932.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_54_932.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_54_932.jpg, -0.3218388, 0, 0, 4.678156
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_55_073.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_55_073.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_55_073.jpg, -0.4940226, 0, 0, 4.562237
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_55_213.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_55_213.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_55_213.jpg, -0.07798173, 0, 0, 4.479814
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_55_354.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_55_354.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_55_354.jpg, 0, 0, 0, 4.415956
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_55_495.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_55_495.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_55_495.jpg, 0, 0, 0, 4.354041
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_55_642.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_55_642.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_55_642.jpg, 0, 0, 0, 4.284248
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_55_768.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_55_768.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_55_768.jpg, 0, 0, 0, 4.232475
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_55_873.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_55_873.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_55_873.jpg, 0, 0, 0, 4.190003
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_55_996.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_55_996.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_55_996.jpg, 0, 0, 0, 4.131257
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_56_123.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_56_123.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_56_123.jpg, 0, 0, 0, 4.08156
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_56_241.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_56_241.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_56_241.jpg, 0, 0, 0, 4.03246
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_56_394.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_56_394.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_56_394.jpg, 0, 0, 0, 3.975923
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_56_551.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_56_551.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_56_551.jpg, 0, 0, 0, 3.91228
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_56_708.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_56_708.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_56_708.jpg, 0, 0, 0, 3.849655
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_56_861.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_56_861.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_56_861.jpg, 0, 0, 0, 3.788032
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_57_035.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_57_035.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_57_035.jpg, 0, 0, 0, 3.727396
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_57_222.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_57_222.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_57_222.jpg, 0, 0, 0, 3.652966
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_57_402.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_57_402.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_57_402.jpg, 0, 0, 0, 3.58725
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_57_578.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_57_578.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_57_578.jpg, 0, 0, 0, 3.529829
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_57_729.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_57_729.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_57_729.jpg, 0, 0, 0, 3.473328
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_57_918.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_57_918.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_57_918.jpg, 0, 0, 0, 3.410844
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_58_084.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_58_084.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_58_084.jpg, 0, 0, 0, 3.349486
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_58_266.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_58_266.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_58_266.jpg, 0, 0, 0, 3.28923
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_58_439.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_58_439.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_58_439.jpg, 0, 0, 0, 3.230058
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_58_622.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_58_622.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_58_622.jpg, 0, 0, 0, 3.171952
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_58_783.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_58_783.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_58_783.jpg, 0, 0, 0, 3.121181
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_58_952.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_58_952.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_58_952.jpg, 0, 0, 0, 3.071224
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_59_123.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_59_123.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_59_123.jpg, 0, 0, 0, 3.015975
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_30_59_299.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_30_59_299.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_30_59_299.jpg, 0, 0, 0, 2.9677
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_30_132.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_30_132.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_30_132.jpg, 0, 0, 0, 8.024748E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_30_321.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_30_321.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_30_321.jpg, 0, 0, 0, 8.075716E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_30_508.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_30_508.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_30_508.jpg, 0, 0, 0, 8.213141E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_30_674.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_30_674.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_30_674.jpg, 0, 0, 0, 8.07304E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_30_828.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_30_828.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_30_828.jpg, 0, 0, 0, 8.043397E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_30_994.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_30_994.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_30_994.jpg, 0, 0, 0, 8.080828E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_31_160.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_31_160.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_31_160.jpg, 0, 0, 0, 8.121075E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_31_340.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_31_340.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_31_340.jpg, 0, 0, 0, 8.08151E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_31_500.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_31_500.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_31_500.jpg, 0, 0, 0, 8.432006E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_31_652.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_31_652.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_31_652.jpg, 0, 0, 0, 8.216294E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_31_805.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_31_805.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_31_805.jpg, 0, 0, 0, 8.048352E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_32_091.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_32_091.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_32_091.jpg, -0.5924277, 0, 0, 0.0001034774
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_32_162.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_32_162.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_32_162.jpg, -1, 0, 0, 0.0001123262
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_32_332.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_32_332.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_32_332.jpg, -1, 0, 0, 0.0001120176
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_32_488.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_32_488.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_32_488.jpg, -1, 0, 0, 0.0001122991
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_32_656.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_32_656.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_32_656.jpg, -0.494662, 0, 0, 0.0001000587
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_32_829.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_32_829.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_32_829.jpg, 0, 0, 0, 8.062195E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_32_982.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_32_982.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_32_982.jpg, 0, 0, 0, 8.107712E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_33_181.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_33_181.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_33_181.jpg, -0.5952615, 0, 0, 0.0001033432
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_33_344.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_33_344.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_33_344.jpg, -1, 0, 0, 0.0001125725
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_33_507.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_33_507.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_33_507.jpg, -1, 0, 0, 0.0001127126
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_33_674.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_33_674.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_33_674.jpg, -1, 0, 0, 0.0001125959
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_33_828.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_33_828.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_33_828.jpg, -0.5388169, 0, 0, 0.0001013403
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_33_985.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_33_985.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_33_985.jpg, -0.06893651, 0, 0, 8.364553E-05
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_34_223.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_34_223.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_34_223.jpg, 0, 0.4740075, 0, 0.8648909
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_34_389.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_34_389.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_34_389.jpg, 0, 0.9978309, 0, 2.791529
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_34_553.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_34_553.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_34_553.jpg, 0, 1, 0, 5.593325
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_34_715.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_34_715.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_34_715.jpg, 0, 1, 0, 7.427335
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_34_889.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_34_889.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_34_889.jpg, 0, 0.4779967, 0, 8.36257
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_35_063.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_35_063.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_35_063.jpg, 0, 0, 0, 8.242064
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_35_234.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_35_234.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_35_234.jpg, -0.4952517, 0, 0, 7.970617
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_35_398.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_35_398.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_35_398.jpg, -1, 0, 0, 7.548899
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_35_570.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_35_570.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_35_570.jpg, -1, 0, 0, 7.384973
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_35_746.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_35_746.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_35_746.jpg, -0.4615771, 0, 0, 7.268196
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_35_908.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_35_908.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_35_908.jpg, 0, 0, 0, 7.107565
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_36_079.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_36_079.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_36_079.jpg, 0, 0, 0, 6.979531
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_36_243.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_36_243.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_36_243.jpg, 0, 0, 0, 6.867797
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_36_406.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_36_406.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_36_406.jpg, 0, 0, 0, 6.757852
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_36_569.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_36_569.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_36_569.jpg, 0, 0, 0, 6.64955
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_36_731.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_36_731.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_36_731.jpg, 0, 0, 0, 6.542935
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_36_895.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_36_895.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_36_895.jpg, 0, 0, 0, 6.438198
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_37_074.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_37_074.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_37_074.jpg, 0, 0.532161, 0, 7.448522
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_37_224.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_37_224.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_37_224.jpg, 0, 0.9821118, 0, 9.191501
E:\mll\demo\collage\car-behavioral-cloning\data\IMG\center_2025_11_26_03_42_37_387.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\left_2025_11_26_03_42_37_387.jpg, E:\mll\demo\collage\car-behavioral-cloning\data\IMG\right_2025_11_26_03_42_37_387.jpg, 0, 0.491751, 0, 10.03223
